,header,min_leven,perc_min_leven[dissimilarity]
2109,nat_2109,6.0,0.08955223880597014
2110,nat_2110,3.0,0.043478260869565216
2111,nat_2111,2.0,0.029850746268656716
2112,nat_2112,2.0,0.03333333333333333
2113,nat_2113,1.0,0.015625
2114,nat_2114,2.0,0.030303030303030304
2115,nat_2115,5.0,0.07575757575757576
2116,nat_2116,2.0,0.03225806451612903
2117,nat_2117,1.0,0.016129032258064516
2118,nat_2118,5.0,0.08196721311475409
2119,nat_2119,6.0,0.08695652173913043
2120,nat_2120,3.0,0.04918032786885246
2121,nat_2121,34.0,0.5230769230769231
2122,nat_2122,2.0,0.02564102564102564
2123,nat_2123,1.0,0.014925373134328358
2124,nat_2124,33.0,0.4714285714285714
2125,nat_2125,29.0,0.4393939393939394
2126,nat_2126,29.0,0.453125
2127,nat_2127,38.0,0.5205479452054794
2128,nat_2128,34.0,0.53125
2129,nat_2129,36.0,0.5294117647058824
2130,nat_2130,31.0,0.47692307692307695
2131,nat_2131,24.0,0.3870967741935484
2132,nat_2132,45.0,0.6164383561643836
2133,nat_2133,39.0,0.5652173913043478
2134,nat_2134,46.0,0.6388888888888888
2135,nat_2135,37.0,0.5522388059701493
2136,nat_2136,23.0,0.3898305084745763
2137,nat_2137,26.0,0.40625
2138,nat_2138,28.0,0.417910447761194
2139,nat_2139,42.0,0.6461538461538462
2140,nat_2140,39.0,0.5909090909090909
2141,nat_2141,22.0,0.3384615384615385
2142,nat_2142,28.0,0.4666666666666667
2143,nat_2143,22.0,0.36065573770491804
2144,nat_2144,32.0,0.5
2145,nat_2145,30.0,0.4225352112676056
2146,nat_2146,25.0,0.38461538461538464
2147,nat_2147,32.0,0.5
2148,nat_2148,27.0,0.4426229508196721
2149,nat_2149,26.0,0.4
2150,nat_2150,31.0,0.484375
2151,nat_2151,35.0,0.5223880597014925
2152,nat_2152,22.0,0.3333333333333333
2153,nat_2153,41.0,0.5942028985507246
2154,nat_2154,38.0,0.5757575757575758
2155,nat_2155,22.0,0.3333333333333333
2156,nat_2156,39.0,0.609375
2157,nat_2157,36.0,0.5454545454545454
2158,nat_2158,37.0,0.5606060606060606
2159,nat_2159,36.0,0.5454545454545454
2160,nat_2160,24.0,0.3870967741935484
2161,nat_2161,52.0,0.6341463414634146
2162,nat_2162,30.0,0.45454545454545453
2163,nat_2163,40.0,0.6060606060606061
2164,nat_2164,40.0,0.6060606060606061
2165,nat_2165,22.0,0.3333333333333333
2166,nat_2166,22.0,0.3333333333333333
2167,nat_2167,24.0,0.36363636363636365
2168,nat_2168,32.0,0.48484848484848486
2169,nat_2169,36.0,0.5454545454545454
2170,nat_2170,32.0,0.47761194029850745
2171,nat_2171,36.0,0.6
2172,nat_2172,42.0,0.6363636363636364
2173,nat_2173,14.0,0.19718309859154928
2174,nat_2174,16.0,0.24242424242424243
2175,nat_2175,19.0,0.2923076923076923
2176,nat_2176,9.0,0.13846153846153847
2177,nat_2177,8.0,0.13114754098360656
2178,nat_2178,22.0,0.3333333333333333
2179,nat_2179,20.0,0.30303030303030304
2180,nat_2180,13.0,0.19402985074626866
2181,nat_2181,18.0,0.28125
2182,nat_2182,11.0,0.16176470588235295
2183,nat_2183,2.0,0.029850746268656716
2184,nat_2184,8.0,0.13114754098360656
2185,nat_2185,2.0,0.02702702702702703
2186,nat_2186,3.0,0.046153846153846156
2187,nat_2187,20.0,0.3125
2188,nat_2188,14.0,0.22950819672131148
2189,nat_2189,4.0,0.06060606060606061
2190,nat_2190,9.0,0.13636363636363635
2191,nat_2191,1.0,0.015625
2192,nat_2192,22.0,0.3333333333333333
2193,nat_2193,4.0,0.06557377049180328
2194,nat_2194,4.0,0.06153846153846154
2195,nat_2195,11.0,0.1864406779661017
2196,nat_2196,22.0,0.3384615384615385
2197,nat_2197,6.0,0.09230769230769231
2198,nat_2198,8.0,0.10126582278481013
2199,nat_2199,8.0,0.12698412698412698
2200,nat_2200,15.0,0.24193548387096775
2201,nat_2201,4.0,0.06779661016949153
2202,nat_2202,18.0,0.2727272727272727
2203,nat_2203,16.0,0.24615384615384617
2204,nat_2204,1.0,0.015151515151515152
2205,nat_2205,12.0,0.1791044776119403
2206,nat_2206,26.0,0.38235294117647056
2207,nat_2207,11.0,0.16923076923076924
2208,nat_2208,9.0,0.14754098360655737
2209,nat_2209,17.0,0.2537313432835821
2210,nat_2210,17.0,0.265625
2211,nat_2211,2.0,0.02702702702702703
2212,nat_2212,3.0,0.046153846153846156
2213,nat_2213,9.0,0.13636363636363635
2214,nat_2214,2.0,0.029850746268656716
2215,nat_2215,12.0,0.1875
2216,nat_2216,12.0,0.2033898305084746
2217,nat_2217,7.0,0.11475409836065574
2218,nat_2218,22.0,0.3333333333333333
2219,nat_2219,2.0,0.03076923076923077
2220,nat_2220,5.0,0.07692307692307693
2221,nat_2221,15.0,0.24193548387096775
2222,nat_2222,8.0,0.10126582278481013
2223,nat_2223,8.0,0.12698412698412698
2224,nat_2224,4.0,0.06779661016949153
2225,nat_2225,12.0,0.1791044776119403
2226,nat_2226,16.0,0.24615384615384617
2227,nat_2227,1.0,0.015151515151515152
2228,nat_2228,41.0,0.5189873417721519
2229,nat_2229,12.0,0.18461538461538463
2230,nat_2230,11.0,0.18333333333333332
2231,nat_2231,1.0,0.014492753623188406
2232,nat_2232,3.0,0.04477611940298507
2233,nat_2233,2.0,0.03333333333333333
2234,nat_2234,1.0,0.015625
2235,nat_2235,1.0,0.015625
2236,nat_2236,1.0,0.015384615384615385
2237,nat_2237,2.0,0.030303030303030304
2238,nat_2238,1.0,0.016129032258064516
2239,nat_2239,8.0,0.12903225806451613
2240,nat_2240,1.0,0.01639344262295082
2241,nat_2241,1.0,0.01639344262295082
2242,nat_2242,9.0,0.13636363636363635
2243,nat_2243,1.0,0.01282051282051282
2244,nat_2244,2.0,0.02666666666666667
2245,nat_2245,13.0,0.19696969696969696
2246,nat_2246,20.0,0.2898550724637681
2247,nat_2247,20.0,0.30303030303030304
2248,nat_2248,19.0,0.2923076923076923
2249,nat_2249,10.0,0.15151515151515152
2250,nat_2250,9.0,0.14754098360655737
2251,nat_2251,17.0,0.2537313432835821
2252,nat_2252,15.0,0.234375
2253,nat_2253,20.0,0.30303030303030304
2254,nat_2254,22.0,0.3333333333333333
2255,nat_2255,19.0,0.2753623188405797
2256,nat_2256,7.0,0.1044776119402985
2257,nat_2257,9.0,0.14754098360655737
2258,nat_2258,7.0,0.0945945945945946
2259,nat_2259,6.0,0.09230769230769231
2260,nat_2260,11.0,0.16666666666666666
2261,nat_2261,8.0,0.125
2262,nat_2262,13.0,0.203125
2263,nat_2263,37.0,0.578125
2264,nat_2264,27.0,0.4426229508196721
2265,nat_2265,20.0,0.30303030303030304
2266,nat_2266,21.0,0.3181818181818182
2267,nat_2267,16.0,0.26229508196721313
2268,nat_2268,22.0,0.34375
2269,nat_2269,14.0,0.22950819672131148
2270,nat_2270,6.0,0.09230769230769231
2271,nat_2271,13.0,0.16455696202531644
2272,nat_2272,9.0,0.14285714285714285
2273,nat_2273,18.0,0.27692307692307694
2274,nat_2274,16.0,0.2711864406779661
2275,nat_2275,26.0,0.4
2276,nat_2276,14.0,0.21212121212121213
2277,nat_2277,1.0,0.013888888888888888
2278,nat_2278,3.0,0.046875
2279,nat_2279,1.0,0.014925373134328358
2280,nat_2280,4.0,0.06153846153846154
2281,nat_2281,1.0,0.016666666666666666
2282,nat_2282,1.0,0.015384615384615385
2283,nat_2283,1.0,0.016666666666666666
2284,nat_2284,1.0,0.016129032258064516
2285,nat_2285,4.0,0.0625
2286,nat_2286,1.0,0.01694915254237288
2287,nat_2287,2.0,0.03278688524590164
2288,nat_2288,2.0,0.030303030303030304
2289,nat_2289,1.0,0.015151515151515152
2290,nat_2290,1.0,0.0136986301369863
2291,nat_2291,4.0,0.05970149253731343
2292,nat_2292,1.0,0.013157894736842105
2293,nat_2293,1.0,0.015151515151515152
2294,nat_2294,15.0,0.20833333333333334
2295,nat_2295,12.0,0.1875
2296,nat_2296,12.0,0.1791044776119403
2297,nat_2297,11.0,0.15942028985507245
2298,nat_2298,5.0,0.07462686567164178
2299,nat_2299,12.0,0.2
2300,nat_2300,6.0,0.09375
2301,nat_2301,12.0,0.1875
2302,nat_2302,10.0,0.16129032258064516
2303,nat_2303,19.0,0.2878787878787879
2304,nat_2304,17.0,0.2463768115942029
2305,nat_2305,4.0,0.06557377049180328
2306,nat_2306,11.0,0.14102564102564102
2307,nat_2307,42.0,0.5675675675675675
2308,nat_2308,4.0,0.06060606060606061
2309,nat_2309,12.0,0.18181818181818182
2310,nat_2310,18.0,0.2465753424657534
2311,nat_2311,16.0,0.24242424242424243
2312,nat_2312,18.0,0.27692307692307694
2313,nat_2313,9.0,0.13636363636363635
2314,nat_2314,11.0,0.18032786885245902
2315,nat_2315,14.0,0.208955223880597
2316,nat_2316,13.0,0.203125
2317,nat_2317,14.0,0.21212121212121213
2318,nat_2318,21.0,0.29577464788732394
2319,nat_2319,15.0,0.22058823529411764
2320,nat_2320,9.0,0.13432835820895522
2321,nat_2321,7.0,0.11475409836065574
2322,nat_2322,9.0,0.13636363636363635
2323,nat_2323,2.0,0.03125
2324,nat_2324,6.0,0.09836065573770492
2325,nat_2325,6.0,0.08108108108108109
2326,nat_2326,4.0,0.06153846153846154
2327,nat_2327,12.0,0.1875
2328,nat_2328,4.0,0.06557377049180328
2329,nat_2329,18.0,0.2727272727272727
2330,nat_2330,19.0,0.2878787878787879
2331,nat_2331,12.0,0.2033898305084746
2332,nat_2332,6.0,0.075
2333,nat_2333,1.0,0.015384615384615385
2334,nat_2334,9.0,0.15254237288135594
2335,nat_2335,6.0,0.09523809523809523
2336,nat_2336,14.0,0.20588235294117646
2337,nat_2337,6.0,0.09375
2338,nat_2338,19.0,0.2878787878787879
2339,nat_2339,14.0,0.19718309859154928
2340,nat_2340,18.0,0.27692307692307694
2341,nat_2341,12.0,0.18461538461538463
2342,nat_2342,8.0,0.12121212121212122
2343,nat_2343,15.0,0.2459016393442623
2344,nat_2344,13.0,0.19402985074626866
2345,nat_2345,27.0,0.421875
2346,nat_2346,9.0,0.13043478260869565
2347,nat_2347,13.0,0.19402985074626866
2348,nat_2348,40.0,0.5633802816901409
2349,nat_2349,40.0,0.5970149253731343
2350,nat_2350,5.0,0.08196721311475409
2351,nat_2351,5.0,0.06756756756756757
2352,nat_2352,4.0,0.06153846153846154
2353,nat_2353,5.0,0.078125
2354,nat_2354,25.0,0.373134328358209
2355,nat_2355,3.0,0.046875
2356,nat_2356,6.0,0.09230769230769231
2357,nat_2357,8.0,0.12121212121212122
2358,nat_2358,12.0,0.2033898305084746
2359,nat_2359,22.0,0.34375
2360,nat_2360,10.0,0.15873015873015872
2361,nat_2361,7.0,0.11475409836065574
2362,nat_2362,18.0,0.2535211267605634
2363,nat_2363,1.0,0.015384615384615385
2364,nat_2364,11.0,0.16666666666666666
2365,nat_2365,4.0,0.06153846153846154
2366,nat_2366,19.0,0.3064516129032258
2367,nat_2367,35.0,0.5223880597014925
2368,nat_2368,11.0,0.16923076923076924
2369,nat_2369,4.0,0.06779661016949153
2370,nat_2370,15.0,0.22388059701492538
2371,nat_2371,6.0,0.08955223880597014
2372,nat_2372,13.0,0.2
2373,nat_2373,5.0,0.07575757575757576
2374,nat_2374,3.0,0.045454545454545456
2375,nat_2375,9.0,0.13846153846153847
2376,nat_2376,16.0,0.22535211267605634
2377,nat_2377,26.0,0.3939393939393939
2378,nat_2378,17.0,0.26153846153846155
2379,nat_2379,12.0,0.18181818181818182
2380,nat_2380,9.0,0.14754098360655737
2381,nat_2381,21.0,0.3181818181818182
2382,nat_2382,18.0,0.2727272727272727
2383,nat_2383,11.0,0.16417910447761194
2384,nat_2384,18.0,0.27692307692307694
2385,nat_2385,17.0,0.25
2386,nat_2386,8.0,0.11940298507462686
2387,nat_2387,7.0,0.11475409836065574
2388,nat_2388,9.0,0.140625
2389,nat_2389,4.0,0.05405405405405406
2390,nat_2390,5.0,0.07692307692307693
2391,nat_2391,17.0,0.25757575757575757
2392,nat_2392,8.0,0.12121212121212122
2393,nat_2393,4.0,0.0625
2394,nat_2394,13.0,0.19696969696969696
2395,nat_2395,15.0,0.22727272727272727
2396,nat_2396,12.0,0.19672131147540983
2397,nat_2397,28.0,0.42424242424242425
2398,nat_2398,8.0,0.13114754098360656
2399,nat_2399,7.0,0.1076923076923077
2400,nat_2400,13.0,0.22033898305084745
2401,nat_2401,20.0,0.24390243902439024
2402,nat_2402,21.0,0.328125
2403,nat_2403,9.0,0.14285714285714285
2404,nat_2404,12.0,0.1791044776119403
2405,nat_2405,25.0,0.3787878787878788
2406,nat_2406,2.0,0.030303030303030304
2407,nat_2407,12.0,0.1643835616438356
2408,nat_2408,10.0,0.15151515151515152
2409,nat_2409,7.0,0.1076923076923077
2410,nat_2410,11.0,0.16666666666666666
2411,nat_2411,11.0,0.18032786885245902
2412,nat_2412,14.0,0.21212121212121213
2413,nat_2413,15.0,0.22388059701492538
2414,nat_2414,8.0,0.11940298507462686
2415,nat_2415,8.0,0.125
2416,nat_2416,6.0,0.09836065573770492
2417,nat_2417,5.0,0.06756756756756757
2418,nat_2418,4.0,0.06153846153846154
2419,nat_2419,8.0,0.125
2420,nat_2420,6.0,0.09836065573770492
2421,nat_2421,12.0,0.18181818181818182
2422,nat_2422,12.0,0.1875
2423,nat_2423,8.0,0.12121212121212122
2424,nat_2424,4.0,0.06557377049180328
2425,nat_2425,8.0,0.12121212121212122
2426,nat_2426,1.0,0.015384615384615385
2427,nat_2427,5.0,0.0625
2428,nat_2428,6.0,0.09523809523809523
2429,nat_2429,6.0,0.1016949152542373
2430,nat_2430,4.0,0.0625
2431,nat_2431,8.0,0.11764705882352941
2432,nat_2432,19.0,0.2676056338028169
2433,nat_2433,24.0,0.3582089552238806
2434,nat_2434,18.0,0.27692307692307694
2435,nat_2435,16.0,0.24242424242424243
2436,nat_2436,13.0,0.20634920634920634
2437,nat_2437,19.0,0.2878787878787879
2438,nat_2438,21.0,0.3181818181818182
2439,nat_2439,18.0,0.2647058823529412
2440,nat_2440,10.0,0.14925373134328357
2441,nat_2441,8.0,0.13114754098360656
2442,nat_2442,9.0,0.12162162162162163
2443,nat_2443,9.0,0.13846153846153847
2444,nat_2444,12.0,0.18181818181818182
2445,nat_2445,16.0,0.25
2446,nat_2446,17.0,0.2786885245901639
2447,nat_2447,6.0,0.09375
2448,nat_2448,9.0,0.14754098360655737
2449,nat_2449,20.0,0.31746031746031744
2450,nat_2450,16.0,0.2711864406779661
2451,nat_2451,14.0,0.21212121212121213
2452,nat_2452,5.0,0.07692307692307693
2453,nat_2453,5.0,0.07462686567164178
2454,nat_2454,22.0,0.3333333333333333
2455,nat_2455,25.0,0.3787878787878788
2456,nat_2456,5.0,0.07462686567164178
2457,nat_2457,9.0,0.14285714285714285
2458,nat_2458,13.0,0.22033898305084745
2459,nat_2459,15.0,0.189873417721519
2460,nat_2460,38.0,0.5757575757575758
2461,nat_2461,19.0,0.2923076923076923
2462,nat_2462,21.0,0.31343283582089554
2463,nat_2463,22.0,0.3188405797101449
2464,nat_2464,22.0,0.3333333333333333
2465,nat_2465,18.0,0.29508196721311475
2466,nat_2466,20.0,0.30303030303030304
2467,nat_2467,31.0,0.4492753623188406
2468,nat_2468,14.0,0.208955223880597
2469,nat_2469,13.0,0.203125
2470,nat_2470,7.0,0.11864406779661017
2471,nat_2471,5.0,0.06756756756756757
2472,nat_2472,4.0,0.06153846153846154
2473,nat_2473,9.0,0.140625
2474,nat_2474,14.0,0.21212121212121213
2475,nat_2475,14.0,0.21212121212121213
2476,nat_2476,13.0,0.21311475409836064
2477,nat_2477,10.0,0.15625
2478,nat_2478,27.0,0.421875
2479,nat_2479,4.0,0.06153846153846154
2480,nat_2480,22.0,0.3333333333333333
2481,nat_2481,24.0,0.36363636363636365
2482,nat_2482,7.0,0.11475409836065574
2483,nat_2483,20.0,0.30303030303030304
2484,nat_2484,10.0,0.15625
2485,nat_2485,16.0,0.20253164556962025
2486,nat_2486,21.0,0.2876712328767123
2487,nat_2487,13.0,0.18571428571428572
2488,nat_2488,1.0,0.015151515151515152
2489,nat_2489,19.0,0.2835820895522388
2490,nat_2490,14.0,0.21212121212121213
2491,nat_2491,20.0,0.32786885245901637
2492,nat_2492,16.0,0.24242424242424243
2493,nat_2493,18.0,0.26865671641791045
2494,nat_2494,11.0,0.16417910447761194
2495,nat_2495,12.0,0.1875
2496,nat_2496,12.0,0.17647058823529413
2497,nat_2497,9.0,0.13432835820895522
2498,nat_2498,5.0,0.06756756756756757
2499,nat_2499,5.0,0.07692307692307693
2500,nat_2500,5.0,0.08196721311475409
2501,nat_2501,1.0,0.015625
2502,nat_2502,3.0,0.046875
2503,nat_2503,11.0,0.171875
2504,nat_2504,20.0,0.30303030303030304
2505,nat_2505,9.0,0.14754098360655737
2506,nat_2506,12.0,0.1791044776119403
2507,nat_2507,12.0,0.2033898305084746
2508,nat_2508,10.0,0.15151515151515152
2509,nat_2509,6.0,0.075
2510,nat_2510,5.0,0.07936507936507936
2511,nat_2511,2.0,0.030303030303030304
2512,nat_2512,18.0,0.27692307692307694
2513,nat_2513,3.0,0.045454545454545456
2514,nat_2514,20.0,0.30303030303030304
2515,nat_2515,7.0,0.0958904109589041
2516,nat_2516,12.0,0.18181818181818182
2517,nat_2517,8.0,0.12307692307692308
2518,nat_2518,5.0,0.07575757575757576
2519,nat_2519,5.0,0.08196721311475409
2520,nat_2520,11.0,0.16417910447761194
2521,nat_2521,10.0,0.15625
2522,nat_2522,21.0,0.3181818181818182
2523,nat_2523,18.0,0.2535211267605634
2524,nat_2524,11.0,0.16176470588235295
2525,nat_2525,5.0,0.07462686567164178
2526,nat_2526,1.0,0.013513513513513514
2527,nat_2527,3.0,0.046153846153846156
2528,nat_2528,8.0,0.13114754098360656
2529,nat_2529,1.0,0.015625
2530,nat_2530,13.0,0.203125
2531,nat_2531,4.0,0.0625
2532,nat_2532,14.0,0.21212121212121213
2533,nat_2533,11.0,0.16666666666666666
2534,nat_2534,2.0,0.030303030303030304
2535,nat_2535,3.0,0.046153846153846156
2536,nat_2536,4.0,0.06779661016949153
2537,nat_2537,2.0,0.025
2538,nat_2538,4.0,0.06349206349206349
2539,nat_2539,5.0,0.0847457627118644
2540,nat_2540,15.0,0.22727272727272727
2541,nat_2541,26.0,0.4262295081967213
2542,nat_2542,11.0,0.16666666666666666
2543,nat_2543,5.0,0.07575757575757576
2544,nat_2544,3.0,0.047619047619047616
2545,nat_2545,15.0,0.2112676056338028
2546,nat_2546,9.0,0.13636363636363635
2547,nat_2547,8.0,0.12121212121212122
2548,nat_2548,10.0,0.15384615384615385
2549,nat_2549,6.0,0.09836065573770492
2550,nat_2550,14.0,0.21212121212121213
2551,nat_2551,17.0,0.27419354838709675
2552,nat_2552,21.0,0.31343283582089554
2553,nat_2553,10.0,0.15625
2554,nat_2554,5.0,0.07462686567164178
2555,nat_2555,14.0,0.208955223880597
2556,nat_2556,9.0,0.15
2557,nat_2557,8.0,0.11764705882352941
2558,nat_2558,8.0,0.12121212121212122
2559,nat_2559,1.0,0.015384615384615385
2560,nat_2560,9.0,0.14754098360655737
2561,nat_2561,3.0,0.046875
2562,nat_2562,16.0,0.2711864406779661
2563,nat_2563,16.0,0.25
2564,nat_2564,10.0,0.15873015873015872
2565,nat_2565,3.0,0.046153846153846156
2566,nat_2566,2.0,0.03278688524590164
2567,nat_2567,19.0,0.2676056338028169
2568,nat_2568,11.0,0.1864406779661017
2569,nat_2569,16.0,0.22857142857142856
2570,nat_2570,18.0,0.2727272727272727
2571,nat_2571,12.0,0.16901408450704225
2572,nat_2572,14.0,0.21212121212121213
2573,nat_2573,11.0,0.1506849315068493
2574,nat_2574,14.0,0.21212121212121213
2575,nat_2575,14.0,0.2153846153846154
2576,nat_2576,18.0,0.2727272727272727
2577,nat_2577,22.0,0.3283582089552239
2578,nat_2578,14.0,0.208955223880597
2579,nat_2579,12.0,0.1875
2580,nat_2580,15.0,0.22388059701492538
2581,nat_2581,8.0,0.11940298507462686
2582,nat_2582,9.0,0.14754098360655737
2583,nat_2583,3.0,0.04054054054054054
2584,nat_2584,5.0,0.07692307692307693
2585,nat_2585,3.0,0.046875
2586,nat_2586,14.0,0.21875
2587,nat_2587,6.0,0.09836065573770492
2588,nat_2588,5.0,0.078125
2589,nat_2589,12.0,0.18181818181818182
2590,nat_2590,14.0,0.21212121212121213
2591,nat_2591,12.0,0.19672131147540983
2592,nat_2592,13.0,0.22033898305084745
2593,nat_2593,6.0,0.09230769230769231
2594,nat_2594,12.0,0.2033898305084746
2595,nat_2595,11.0,0.1375
2596,nat_2596,8.0,0.12307692307692308
2597,nat_2597,10.0,0.15151515151515152
2598,nat_2598,21.0,0.3230769230769231
2599,nat_2599,17.0,0.25
2600,nat_2600,38.0,0.5277777777777778
2601,nat_2601,34.0,0.5151515151515151
2602,nat_2602,30.0,0.44776119402985076
2603,nat_2603,31.0,0.49206349206349204
2604,nat_2604,31.0,0.47692307692307695
2605,nat_2605,23.0,0.3484848484848485
2606,nat_2606,21.0,0.3387096774193548
2607,nat_2607,34.0,0.5151515151515151
2608,nat_2608,29.0,0.46774193548387094
2609,nat_2609,19.0,0.2835820895522388
2610,nat_2610,7.0,0.1044776119402985
2611,nat_2611,38.0,0.5428571428571428
2612,nat_2612,34.0,0.53125
2613,nat_2613,37.0,0.5
2614,nat_2614,40.0,0.6153846153846154
2615,nat_2615,24.0,0.36363636363636365
2616,nat_2616,21.0,0.3442622950819672
2617,nat_2617,21.0,0.3442622950819672
2618,nat_2618,27.0,0.38028169014084506
2619,nat_2619,17.0,0.265625
2620,nat_2620,24.0,0.375
2621,nat_2621,21.0,0.328125
2622,nat_2622,27.0,0.40298507462686567
2623,nat_2623,34.0,0.5396825396825397
2624,nat_2624,14.0,0.22950819672131148
2625,nat_2625,31.0,0.484375
2626,nat_2626,28.0,0.4117647058823529
2627,nat_2627,35.0,0.5303030303030303
2628,nat_2628,33.0,0.4925373134328358
2629,nat_2629,28.0,0.4307692307692308
2630,nat_2630,33.0,0.515625
2631,nat_2631,36.0,0.5454545454545454
2632,nat_2632,9.0,0.13636363636363635
2633,nat_2633,13.0,0.1780821917808219
2634,nat_2634,19.0,0.2878787878787879
2635,nat_2635,11.0,0.16923076923076924
2636,nat_2636,19.0,0.2878787878787879
2637,nat_2637,25.0,0.352112676056338
2638,nat_2638,13.0,0.19402985074626866
2639,nat_2639,21.0,0.328125
2640,nat_2640,6.0,0.09836065573770492
2641,nat_2641,9.0,0.12162162162162163
2642,nat_2642,7.0,0.1076923076923077
2643,nat_2643,15.0,0.234375
2644,nat_2644,8.0,0.125
2645,nat_2645,24.0,0.36363636363636365
2646,nat_2646,25.0,0.3787878787878788
2647,nat_2647,12.0,0.19672131147540983
2648,nat_2648,6.0,0.08955223880597014
2649,nat_2649,8.0,0.12121212121212122
2650,nat_2650,14.0,0.23728813559322035
2651,nat_2651,11.0,0.16666666666666666
2652,nat_2652,12.0,0.18181818181818182
2653,nat_2653,5.0,0.0625
2654,nat_2654,6.0,0.09523809523809523
2655,nat_2655,21.0,0.3442622950819672
2656,nat_2656,26.0,0.3939393939393939
2657,nat_2657,17.0,0.288135593220339
2658,nat_2658,6.0,0.09090909090909091
2659,nat_2659,23.0,0.3484848484848485
2660,nat_2660,22.0,0.2972972972972973
2661,nat_2661,20.0,0.3076923076923077
2662,nat_2662,22.0,0.3055555555555556
2663,nat_2663,31.0,0.4696969696969697
2664,nat_2664,20.0,0.3076923076923077
2665,nat_2665,15.0,0.22727272727272727
2666,nat_2666,11.0,0.18032786885245902
2667,nat_2667,22.0,0.3333333333333333
2668,nat_2668,24.0,0.34285714285714286
2669,nat_2669,11.0,0.16417910447761194
2670,nat_2670,13.0,0.203125
2671,nat_2671,15.0,0.22058823529411764
2672,nat_2672,8.0,0.11940298507462686
2673,nat_2673,8.0,0.13114754098360656
2674,nat_2674,4.0,0.05405405405405406
2675,nat_2675,5.0,0.07692307692307693
2676,nat_2676,8.0,0.12121212121212122
2677,nat_2677,3.0,0.046875
2678,nat_2678,12.0,0.19672131147540983
2679,nat_2679,9.0,0.140625
2680,nat_2680,17.0,0.25757575757575757
2681,nat_2681,15.0,0.22727272727272727
2682,nat_2682,17.0,0.2833333333333333
2683,nat_2683,7.0,0.1076923076923077
2684,nat_2684,16.0,0.25396825396825395
2685,nat_2685,8.0,0.13114754098360656
2686,nat_2686,17.0,0.2125
2687,nat_2687,9.0,0.14285714285714285
2688,nat_2688,23.0,0.3382352941176471
2689,nat_2689,19.0,0.27941176470588236
2690,nat_2690,2.0,0.030303030303030304
2691,nat_2691,25.0,0.3787878787878788
